dt_giveout_t,uch,venchile_gn_t,wp_dest_t,given_mass_t,table_color,date_color,status,status_id,guid
04.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,1087.6,white,,Загружен,2,WPGUID10D240505090737S467
04.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3640.6,white,,Загружен,2,WPGUID29D240505144137S884
04.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,3161.7,white,,Загружен,2,WPGUID2D240505001257S222
04.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1214,white,,Загружен,2,WPGUID26D240504114129S795
04.05.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,3391.4,white,,Загружен,2,WPGUID26D240504105721S794
04.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1394,white,,Загружен,2,WPGUID13D240504161312S491
04.05.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6991.2,white,,Загружен,2,WPGUID41D240505090240S603
04.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1395.9,white,,Загружен,2,WPGUID20D240504190223S677
04.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,3161.7,white,,Загружен,2,WPGUID2D240505001257S222
04.05.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6991.2,white,,Загружен,2,WPGUID41D240505090240S603
04.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ТЕХНИКА ДРУГОГО СКЛАДА,ЕЛЕНКА,6933,white,,Загружен,2,WPGUID2D240505002930S224
04.05.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,3391.4,white,,Загружен,2,WPGUID26D240504105721S794
04.05.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,3421.4,white,,Загружен,2,WPGUID15D240505082239S624
04.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,4246.7,white,,Загружен,2,WPGUID2D240505003859S225
04.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1967.9,white,,Загружен,2,WPGUID13D240504161458S492
04.05.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,7078.5,white,,Загружен,2,WPGUID33D240504164021S450
04.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,1296.2,white,,Загружен,2,WPGUID10D240505090558S466
04.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1214,white,,Загружен,2,WPGUID26D240504114129S795
04.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,3581.9,white,,Загружен,2,WPGUID2D240505001833S223
03.05.2024,ПОЛУДЕННЫЙ КУНДАТ,90133 (М325РМ55) УРАЛ ТОПЛИВОЗАПРАВЩИК,ПОЛУДЕННЫЙ КУНДАТ,1694.4,white,,Загружен,2,WPGUID23D240503133028S154
03.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,711.5,white,,Загружен,2,WPGUID26D240503155315S791
03.05.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5237.9,white,,Загружен,2,WPGUID38D240503171437S476
03.05.2024,ТУКША,624 (Х784РУ24) АТЗ УРАЛ 4320,ТУКША,3941.3,white,,Загружен,2,WPGUID43D240503110122S199
03.05.2024,ТУКША,624 (Х784РУ24) АТЗ УРАЛ 4320,ТУКША,4212.7,white,,Загружен,2,WPGUID43D240503110650S200
03.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,934.9,white,,Загружен,2,WPGUID26D240503173701S792
03.05.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,3022.9,white,,Загружен,2,WPGUID15D240504121134S623
03.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,5088,white,,Загружен,2,WPGUID29D240504154315S881
03.05.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2550,white,,Загружен,2,WPGUID7D240504091859S410
03.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,1369.6,white,,Загружен,2,WPGUID10D240504085008S465
03.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1293,white,,Загружен,2,WPGUID20D240503094110S675
03.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1404.3,white,,Загружен,2,WPGUID20D240504065454S676
03.05.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1297 (794) КАМАЗ 4310 ТОПЛИВОЗАПРВЩИК,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,4214.2,white,,Загружен,2,WPGUID16D240504072502S224
03.05.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,2908.1,white,,Загружен,2,WPGUID18D240503092048S189
03.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1952.7,white,,Загружен,2,WPGUID26D240503091414S789
03.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,1238.3,white,,Загружен,2,WPGUID10D240504084801S464
03.05.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6957.2,white,,Загружен,2,WPGUID29D240504154748S883
03.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2947,white,,Загружен,2,WPGUID2D240503230015S221
03.05.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,3842,white,,Загружен,2,WPGUID34D240504061509S412
03.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,776,white,,Загружен,2,WPGUID13D240503220308S488
03.05.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3893.8,white,,Загружен,2,WPGUID33D240504085337S449
03.05.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,7331.4,white,,Загружен,2,WPGUID41D240504110031S602
03.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1662.6,white,,Загружен,2,WPGUID13D240503220501S489
03.05.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,6603.7,white,,Загружен,2,WPGUID36D240503165851S546
03.05.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6994.6,white,,Загружен,2,WPGUID29D240504154608S882
03.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1186.8,white,,Загружен,2,WPGUID13D240503145059S486
03.05.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5058,white,,Загружен,2,WPGUID1D240503103710S410
03.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1612,white,,Загружен,2,WPGUID13D240503144912S485
03.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1322.6,white,,Загружен,2,WPGUID13D240503145242S487
03.05.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1863,white,,Загружен,2,WPGUID36D240503174854S547
02.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,2008.7,white,,Загружен,2,WPGUID10D240502125422S462
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,2602,white,,Загружен,2,WPGUID29D240503120945S880
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ; ТЮХТЕРЕК; ПИХТАЧИ,993.9,white,,Загружен,2,WPGUID29D240503120541S879
02.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,1459,white,,Загружен,2,WPGUID10D240503084924S463
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ; ТЮХТЕРЕК; ПИХТАЧИ,5655.7,white,,Загружен,2,WPGUID29D240503120229S878
02.05.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2550,white,,Загружен,2,WPGUID7D240502175811S409
02.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1409.3,white,,Загружен,2,WPGUID20D240503083426S673
02.05.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,УСТЬ-ВЕСЕЛЫЙ ,6245.8,white,,Загружен,2,WPGUID26D240502115437S786
02.05.2024,ВЕРХНЯЯ ШУМИХА,ТЕХНИКА ДРУГОГО СКЛАДА,НИЖНЯЯ ШУМИХА,848,white,,Загружен,2,WPGUID20D240503085521S674
02.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1194.7,white,,Загружен,2,WPGUID13D240502115158S481
02.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1655.8,white,,Загружен,2,WPGUID13D240502115346S482
02.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,704.7,white,,Загружен,2,WPGUID13D240502230332S483
02.05.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,УСТЬ-ВЕСЕЛЫЙ ,6245.8,white,,Загружен,2,WPGUID26D240502115437S786
02.05.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2964.5,white,,Загружен,2,WPGUID15D240504092203S622
02.05.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5920.1,white,,Загружен,2,WPGUID38D240502114437S475
02.05.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,1684,white,,Загружен,2,WPGUID1D240502175100S409
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ; ТЮХТЕРЕК; ПИХТАЧИ,5655.7,white,,Загружен,2,WPGUID29D240503120229S878
02.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,401.4,white,,Загружен,2,WPGUID26D240502181434S788
02.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1628.1,white,,Загружен,2,WPGUID26D240502154817S787
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ; ТЮХТЕРЕК; ПИХТАЧИ,993.9,white,,Загружен,2,WPGUID29D240503120541S879
02.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1625.7,white,,Загружен,2,WPGUID13D240502114943S480
02.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1405.1,white,,Загружен,2,WPGUID13D240502230532S484
02.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1298.4,white,,Загружен,2,WPGUID20D240502101809S672
02.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,2008.7,white,,Загружен,2,WPGUID10D240502125422S462
02.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2951.3,white,,Загружен,2,WPGUID2D240502104651S220
02.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,2602,white,,Загружен,2,WPGUID29D240503120945S880
01.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,4225.8,white,,Загружен,2,WPGUID2D240502082427S216
01.05.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,5465.4,white,,Загружен,2,WPGUID33D240502075621S447
01.05.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,6991.1,white,,Загружен,2,WPGUID1D240501103655S408
01.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,2181,white,,Загружен,2,WPGUID10D240501231345S461
01.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,3677.4,white,,Загружен,2,WPGUID2D240502083308S217
01.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2231.6,white,,Загружен,2,WPGUID13D240501112109S475
01.05.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6760.3,white,,Загружен,2,WPGUID41D240502104440S600
01.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1057,white,,Загружен,2,WPGUID26D240501175427S784
01.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1804.5,white,,Загружен,2,WPGUID20D240502065352S671
01.05.2024,ТЮРЕПИНО,ТЕХНИКА ДРУГОГО СКЛАДА,МАМОН,19868.9,white,,Загружен,2,WPGUID10D240501230348S460
01.05.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5908.8,white,,Загружен,2,WPGUID38D240501150824S473
01.05.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,2699.5,white,,Загружен,2,WPGUID18D240502131417S188
01.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1623.5,white,,Загружен,2,WPGUID13D240501112323S476
01.05.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,1090,white,,Загружен,2,WPGUID38D240501165921S474
01.05.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,УСТЬ-ВЕСЕЛЫЙ ,4772.8,white,,Загружен,2,WPGUID26D240501104532S782
01.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3573.4,white,,Загружен,2,WPGUID29D240502123619S876
01.05.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1653.6,white,,Загружен,2,WPGUID26D240501160322S783
01.05.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ; ТЮХТЕРЕК; ПИХТАЧИ,2047.2,white,,Загружен,2,WPGUID29D240502123837S877
01.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2195.6,white,,Загружен,2,WPGUID13D240501201706S479
01.05.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4260,white,,Загружен,2,WPGUID7D240502114230S408
01.05.2024,ТЮРЕПИНО,ТЕХНИКА ДРУГОГО СКЛАДА,БЕЗОБРАЗОВКА,19631,white,,Загружен,2,WPGUID10D240501224841S459
01.05.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,661.2,white,,Загружен,2,WPGUID20D240501114930S669
01.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,570.5,white,,Загружен,2,WPGUID13D240501201522S478
01.05.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,6795.9,white,,Загружен,2,WPGUID36D240501160019S544
01.05.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,1700,white,,Загружен,2,WPGUID15D240502173543S619
01.05.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,1696,white,,Загружен,2,WPGUID15D240502173809S620
01.05.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1835.2,white,,Загружен,2,WPGUID13D240501112521S477
01.05.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,4323.9,white,,Загружен,2,WPGUID34D240502062340S411
01.05.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1297 (794) КАМАЗ 4310 ТОПЛИВОЗАПРВЩИК,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,8713.2,white,,Загружен,2,WPGUID16D240502141734S223
01.05.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,4250,white,,Загружен,2,WPGUID15D240502173125S618
01.05.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,ТЮРЕПИНО,2164.8,white,,Загружен,2,WPGUID10D240501094631S458
01.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ТЕХНИКА ДРУГОГО СКЛАДА,ЕЛЕНКА,7289.8,white,,Загружен,2,WPGUID2D240502084552S218
01.05.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2538,white,,Загружен,2,WPGUID2D240502084848S219
01.05.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,6991.1,white,,Загружен,2,WPGUID1D240501103655S408
01.05.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,1090,white,,Загружен,2,WPGUID38D240501165921S474
30.04.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,7558.2,white,,Загружен,2,WPGUID29D240501154052S875
30.04.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,7157.1,white,,Загружен,2,WPGUID41D240430113114S599
30.04.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1889.7,white,,Загружен,2,WPGUID13D240430112138S472
30.04.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1323.3,white,,Загружен,2,WPGUID10D240501082440S457
30.04.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1040.6,white,,Загружен,2,WPGUID26D240430090600S778
30.04.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1666.3,white,,Загружен,2,WPGUID26D240430155214S779
30.04.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1221.8,white,,Загружен,2,WPGUID13D240430151659S473
30.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2535.8,white,,Загружен,2,WPGUID2D240501090505S215
30.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1153.8,white,,Загружен,2,WPGUID20D240501070524S667
30.04.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,6709.6,white,,Загружен,2,WPGUID36D240430163756S543
30.04.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,2553,white,,Загружен,2,WPGUID15D240430163759S617
30.04.2024,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,8350,white,,Загружен,2,WPGUID46D240430201724S219
30.04.2024,НАДЕЖДА,170 УРАЛ 375Е,НАДЕЖДА,725.1,white,,Загружен,2,WPGUID15D240430163406S616
30.04.2024,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,793.5,white,,Загружен,2,WPGUID26D240430180600S780
30.04.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,3369.2,white,,Загружен,2,WPGUID38D240430132814S472
30.04.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,5548.3,white,,Загружен,2,WPGUID33D240430103147S446
30.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2559,white,,Загружен,2,WPGUID7D240430151419S407
30.04.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2235.9,white,,Загружен,2,WPGUID13D240430225002S474
30.04.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,4290.9,white,,Загружен,2,WPGUID29D240501153632S874
30.04.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,752,white,,Загружен,2,WPGUID15D240430162445S614
30.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2553,white,,Загружен,2,WPGUID15D240430162949S615
30.04.2024,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,1252.5,white,,Загружен,2,WPGUID46D240430200042S218
30.04.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5088.8,white,,Загружен,2,WPGUID1D240430161135S407
30.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1057,white,,Загружен,2,WPGUID20D240501071249S668
29.04.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7165.5,white,,Загружен,2,WPGUID38D240429152336S471
29.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2530.7,white,,Загружен,2,WPGUID2D240430095618S211
